id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9
11386,0,0,1,3,1,0,6,0,2,6
11387,1,2,0,1,3,5,5,0,6,9
11388,1,2,0,2,1,4,4,6,5,10
11389,1,0,2,3,4,1,5,3,6,4
11390,0,0,0,0,2,3,5,1,4,7
11391,1,1,3,3,0,2,0,6,7,3
11392,1,0,0,0,0,0,4,0,4,6
11393,1,1,1,3,2,3,6,4,0,9
11394,0,0,3,3,0,5,1,0,6,7
11395,1,2,0,2,4,5,5,2,8,5
11396,1,0,1,3,0,1,0,7,5,9
11397,1,1,1,0,1,0,5,7,5,0
11398,1,1,3,4,3,2,6,5,7,0
11399,0,1,0,3,2,3,6,1,4,10
11400,1,2,2,4,4,2,4,1,5,3
11401,0,0,2,1,1,4,1,6,5,6
11402,0,2,0,3,4,4,6,7,8,7
11403,1,2,3,4,4,3,4,6,3,0
11404,0,0,2,4,5,1,4,4,4,6
11405,0,0,1,4,4,4,2,0,0,7
11406,0,1,1,1,2,2,3,3,3,10
11407,0,1,3,3,2,3,0,4,2,0
11408,0,0,1,1,0,4,0,3,7,4
11409,1,0,0,2,4,2,7,2,4,7
11410,1,2,0,3,4,0,1,6,0,6
11411,0,1,0,0,1,1,2,5,3,1
11412,1,1,2,4,2,0,5,0,3,6
11413,0,0,2,0,2,1,5,2,7,7
11414,0,1,2,0,1,5,6,3,3,10
11415,1,1,0,3,4,6,2,2,6,7
11416,0,1,0,2,1,5,4,0,0,4
11417,0,0,3,0,5,5,6,1,0,3
11418,1,0,1,2,4,0,4,3,5,4
11419,0,2,1,0,2,3,7,7,6,9
11420,1,1,0,1,2,0,6,3,5,2
11421,1,0,1,1,2,1,0,5,2,4
11422,1,1,3,4,2,5,6,5,2,7
11423,1,0,3,3,5,0,7,8,2,5
11424,1,2,2,1,4,3,7,5,4,8
11425,1,1,2,2,2,3,1,2,9,2
11426,1,1,1,0,3,2,6,1,8,10
11427,0,1,2,0,5,5,3,8,3,0
11428,0,0,1,2,0,4,6,8,5,1
11429,0,0,2,2,0,3,1,7,4,8
11430,0,0,3,1,5,6,3,8,0,7
11431,0,1,1,0,1,1,4,5,6,0
11432,1,2,3,1,3,6,7,2,0,2
11433,1,1,0,4,0,1,2,0,1,10
11434,1,2,3,3,0,1,7,4,0,1
11435,1,0,1,1,0,1,2,3,4,4
11436,1,1,0,0,5,6,1,6,9,3
11437,1,2,0,4,1,1,3,7,4,5
11438,1,1,1,2,3,1,7,0,7,6
11439,1,0,2,4,2,4,2,0,7,0
11440,1,2,1,1,3,2,5,8,1,9
11441,0,0,2,2,0,5,4,0,0,8
11442,1,1,2,0,3,4,6,8,3,6
11443,1,1,3,2,4,0,1,1,8,3
11444,0,2,2,1,2,6,0,6,7,4
11445,1,2,1,0,3,1,6,4,9,6
11446,1,0,0,0,3,6,3,8,7,10
11447,1,1,1,4,2,3,4,6,2,10
11448,1,0,2,3,3,6,5,4,9,8
11449,1,0,2,4,1,5,3,5,0,7
11450,0,1,1,2,4,0,1,3,0,5
11451,0,1,0,2,4,3,7,0,5,9
11452,0,2,3,4,5,5,2,5,6,0
11453,0,0,3,3,4,2,1,1,2,8
11454,1,1,1,2,2,4,1,8,5,7
11455,1,0,2,4,3,0,0,8,2,4
11456,0,0,0,4,0,1,4,8,1,3
11457,1,0,0,0,1,0,2,8,1,8
11458,1,2,2,3,0,0,7,8,4,7
11459,0,1,3,4,0,6,0,1,8,4
11460,0,2,1,1,0,6,6,0,1,2
11461,0,2,1,1,1,3,1,4,1,5
11462,1,1,2,4,2,5,0,4,8,6
11463,0,1,0,3,0,5,3,6,4,2
11464,0,1,3,3,3,5,4,0,4,10
11465,0,2,2,3,2,2,5,8,3,7
11466,1,0,2,0,5,1,7,6,7,6
11467,1,2,0,1,4,6,1,6,8,0
11468,1,2,0,4,4,6,4,3,6,4
11469,1,2,0,0,2,1,4,4,2,0
11470,1,2,1,1,0,6,4,4,2,10
11471,0,2,3,2,0,1,4,8,9,8
11472,1,2,3,2,4,6,5,1,9,2
11473,0,2,1,2,4,0,1,2,9,10
11474,0,1,3,1,2,3,5,5,2,0
11475,0,0,0,1,5,6,7,0,6,5
11476,1,1,0,3,3,0,3,5,7,6
11477,1,1,1,0,1,5,5,0,7,1
11478,1,0,2,3,1,0,6,0,7,6
11479,1,0,2,4,4,2,2,2,7,1
11480,1,2,2,2,3,0,7,3,8,10
11481,0,0,2,0,2,1,5,4,6,7
11482,1,2,3,1,3,1,7,6,5,8
11483,0,1,3,2,0,0,0,1,8,6
11484,1,1,1,4,1,6,4,7,8,10
11485,0,2,0,1,3,5,6,2,2,2
11486,1,1,2,4,5,3,4,0,9,2
11487,0,0,0,3,5,3,3,8,7,2
11488,1,1,1,4,0,6,7,0,7,3
11489,0,1,2,2,3,0,7,1,1,2
11490,0,2,2,1,2,4,0,3,5,10
11491,0,2,1,0,3,2,0,2,2,0
11492,1,2,2,0,5,3,2,8,7,10
11493,0,0,1,0,1,4,1,6,6,10
11494,1,1,1,2,5,3,1,7,8,5
11495,1,2,0,2,3,5,7,4,8,10
11496,1,0,2,3,2,5,6,0,9,3
11497,0,2,3,3,3,0,3,0,2,6
11498,0,2,1,3,0,5,3,4,1,7
11499,1,2,2,1,5,5,5,0,8,4
11500,0,2,2,4,5,0,4,2,8,9
11501,0,0,2,0,3,2,5,8,2,9
11502,0,1,0,1,3,2,5,8,6,0
11503,0,1,2,0,5,0,7,4,7,8
11504,1,2,1,4,4,1,3,7,9,10
11505,0,0,1,4,2,4,0,4,6,6
11506,0,1,2,2,2,0,4,2,6,8
11507,0,1,1,0,1,3,5,7,2,7
11508,0,1,1,2,5,6,2,5,6,2
11509,1,2,3,3,0,4,0,3,3,8
11510,1,2,2,0,4,0,2,5,6,4
11511,1,1,3,4,3,0,7,6,6,3
11512,1,1,3,1,4,4,2,3,3,9
11513,0,2,3,0,0,1,3,8,7,4
11514,0,0,1,3,1,3,0,4,8,10
11515,1,0,3,4,2,0,6,5,4,0
11516,1,0,1,4,3,6,2,2,1,4
11517,0,1,2,4,2,1,7,2,1,7
11518,1,0,1,0,1,4,2,5,1,7
11519,0,0,3,3,3,4,2,5,4,8
11520,1,2,1,2,5,2,7,8,1,4
11521,1,2,3,3,1,0,3,6,2,0
11522,0,1,0,0,0,3,3,4,1,0
11523,0,2,2,2,4,0,6,1,9,7
11524,1,0,2,4,3,6,1,3,2,2
11525,0,0,3,1,3,3,5,4,4,4
11526,1,0,1,3,2,1,0,7,6,0
11527,0,2,3,0,0,3,0,8,5,8
11528,1,1,0,4,5,1,2,7,5,6
11529,1,2,0,2,5,1,0,3,6,1
11530,1,0,2,2,1,6,2,4,5,1
11531,1,0,2,3,0,4,6,5,5,3
11532,1,0,3,2,3,1,3,8,7,9
11533,1,1,1,3,4,4,2,5,7,0
11534,1,1,1,1,5,5,0,8,9,1
11535,1,0,2,2,1,2,1,8,1,1
11536,1,2,3,3,1,1,4,6,8,7
11537,0,1,2,2,4,4,0,5,4,10
11538,1,0,3,2,3,5,7,4,1,10
11539,0,1,0,1,5,1,2,6,8,1
11540,1,1,3,1,1,3,5,2,7,8
11541,1,2,2,1,5,0,0,8,8,3
11542,1,1,2,3,2,3,4,3,8,9
11543,0,0,1,3,1,2,3,7,4,6
11544,1,1,3,0,2,4,5,4,8,4
11545,1,0,1,1,2,2,5,3,4,2
11546,1,2,1,3,4,3,1,1,8,8
11547,1,1,0,3,1,4,5,3,4,4
11548,0,2,0,1,1,2,7,3,5,8
11549,0,0,2,2,4,2,2,4,1,2
11550,0,2,0,4,5,5,6,5,5,0
11551,1,2,2,3,3,3,7,8,3,2
11552,1,0,2,0,2,5,4,2,2,3
11553,1,2,0,3,2,6,3,4,3,3
11554,1,2,3,1,2,1,1,7,7,1
11555,1,1,0,4,0,1,1,8,4,6
11556,1,2,3,2,0,1,0,7,0,0
11557,0,0,3,0,3,5,3,4,0,10
11558,1,0,3,3,1,3,4,6,1,0
11559,1,0,2,2,4,1,3,3,5,4
11560,0,2,1,3,3,5,4,2,9,6
11561,0,1,0,4,1,1,3,4,9,9
11562,0,0,0,0,2,0,3,8,9,1
11563,1,0,0,0,3,0,3,0,3,5
11564,0,0,3,3,5,0,1,5,7,3
11565,0,1,2,3,3,3,4,7,1,1
11566,0,1,3,4,4,5,0,3,4,10
11567,0,0,2,1,2,6,0,7,9,8
11568,1,0,1,4,4,4,2,3,5,8
11569,0,0,0,2,4,2,3,1,5,0
11570,0,2,3,4,1,6,4,2,1,6
11571,1,1,3,0,5,5,5,0,4,7
11572,0,2,1,4,5,4,0,4,9,6
11573,1,2,1,0,2,6,7,7,6,2
11574,0,0,2,3,5,3,0,0,8,6
11575,1,2,2,2,0,4,0,5,8,5
11576,1,1,3,4,3,2,1,6,9,7
11577,1,0,3,1,3,3,2,2,9,3
11578,1,0,1,2,3,2,7,0,3,1
11579,1,1,3,4,5,0,4,2,8,10
11580,1,1,3,4,1,3,7,1,1,8
11581,0,1,1,0,1,2,0,2,6,4
11582,1,2,3,4,1,6,2,1,9,4
11583,0,1,1,1,4,4,3,0,7,8
11584,1,2,3,4,0,6,7,2,7,1
11585,1,2,1,2,2,6,4,7,0,2
11586,0,1,3,1,0,0,6,7,7,8
11587,0,2,3,3,0,1,5,2,2,0
11588,0,0,3,2,0,5,6,2,9,8
11589,1,2,0,1,4,0,7,1,4,2
11590,1,1,2,1,4,3,5,2,9,2
11591,1,0,1,3,1,2,0,6,8,10
11592,0,2,3,0,5,4,4,4,2,10
11593,1,2,2,4,0,1,2,1,0,2
11594,1,1,0,1,1,2,4,8,6,0
11595,0,2,3,2,0,1,4,0,2,1
11596,0,0,1,2,4,4,4,1,0,7
11597,0,1,0,4,5,4,2,4,8,2
11598,0,0,2,0,4,0,2,0,7,7
11599,0,2,0,1,2,1,6,6,0,8
11600,0,1,0,3,4,3,1,0,3,4
11601,1,1,0,2,2,0,3,4,9,2
11602,0,2,3,3,3,6,6,0,9,4
11603,0,0,1,2,4,1,4,5,1,3
11604,1,0,3,1,3,2,7,6,6,3
11605,0,0,1,4,2,4,6,1,1,2
11606,1,1,1,4,4,4,5,8,3,5
11607,0,0,3,4,5,1,1,3,3,0
11608,1,2,3,0,0,0,0,3,3,9
11609,1,2,3,1,2,3,1,4,6,0
11610,0,1,0,3,4,6,3,0,6,0
11611,0,2,2,4,0,3,7,1,7,8
11612,0,1,2,2,5,3,2,1,3,2
11613,1,0,3,4,4,5,3,6,0,6
11614,1,0,2,1,1,1,0,4,8,8
11615,0,2,2,4,5,0,0,7,4,0
11616,0,0,2,3,2,5,5,6,3,5
11617,1,0,2,1,4,1,6,8,9,8
11618,1,0,2,0,4,1,6,5,8,1
11619,1,0,2,4,0,3,4,6,3,9
11620,1,1,3,2,4,2,4,1,2,5
11621,1,2,2,2,3,1,6,0,4,7
11622,1,2,2,0,0,3,5,0,0,3
11623,1,2,0,0,3,1,7,6,9,9
11624,0,1,1,1,4,2,0,6,5,4
11625,0,0,0,3,3,3,4,5,6,1
11626,0,0,0,4,1,2,5,5,6,7
11627,1,0,1,0,1,3,1,0,7,5
11628,0,0,2,2,2,0,5,0,2,1
11629,0,2,2,2,5,1,0,1,9,10
11630,0,1,3,0,2,0,3,4,9,1
11631,0,2,2,1,4,5,2,2,9,10
11632,1,2,3,1,4,5,7,1,0,7
11633,0,1,1,3,2,5,0,6,6,0
11634,1,1,2,3,1,6,5,1,5,7
11635,1,2,2,4,1,5,2,4,3,3
11636,0,0,1,3,0,0,2,4,3,6
11637,0,2,2,2,0,0,5,2,4,1
11638,0,1,1,0,2,0,1,7,3,9
11639,1,2,3,3,4,2,0,0,2,1
11640,0,0,0,3,2,1,4,4,8,4
11641,1,0,1,0,1,0,0,0,5,5
11642,1,1,2,4,5,0,5,3,5,10
11643,1,1,3,0,0,1,1,6,1,3
11644,0,1,1,0,1,2,3,3,6,8
11645,1,0,0,2,4,1,1,3,7,2
11646,0,1,1,1,3,3,3,7,4,1
11647,0,2,1,0,5,6,5,0,6,4
11648,1,2,3,1,2,2,1,6,4,1
11649,1,2,0,4,0,1,1,2,2,4
11650,1,0,0,3,5,1,4,2,9,10
11651,0,0,1,0,4,1,4,8,6,10
11652,1,2,3,3,2,0,3,6,2,8
11653,0,1,2,3,3,1,5,3,8,3
11654,0,2,0,0,5,0,5,1,2,1
11655,0,0,1,3,4,2,1,7,4,5
11656,0,2,2,2,2,2,3,0,2,4
11657,1,2,3,2,5,5,6,1,8,0
11658,0,0,3,3,5,3,4,6,5,2
11659,0,2,1,4,1,6,1,8,5,9
11660,0,0,1,4,0,0,2,3,4,4
11661,1,0,2,4,3,5,5,5,4,10
11662,1,2,2,2,0,5,4,6,8,9
11663,1,0,1,1,2,2,3,7,3,0
11664,0,1,2,1,3,1,2,7,9,5
11665,0,2,1,2,2,4,4,3,2,1
11666,0,0,1,3,2,6,3,2,0,0
11667,1,0,2,4,4,3,0,4,3,1
11668,1,1,2,0,5,0,0,1,7,5
11669,1,0,1,4,5,2,4,7,3,0
11670,1,2,1,2,5,2,4,6,0,2
11671,0,0,3,3,2,1,6,8,8,7
11672,0,1,1,1,2,5,4,1,0,1
11673,1,2,0,2,5,4,4,1,9,6
11674,1,1,0,0,1,3,2,0,7,7
11675,1,0,3,1,3,3,6,6,5,2
11676,0,1,0,4,3,2,2,7,6,4
11677,0,0,3,0,2,6,6,1,2,9
11678,0,1,1,2,2,1,4,8,1,2
11679,0,2,3,0,2,2,0,4,7,10
11680,1,1,3,3,5,5,3,5,9,3
11681,0,0,2,4,1,0,0,8,0,8
11682,0,1,1,2,2,5,0,3,8,4
11683,0,0,3,0,1,1,3,5,1,5
11684,1,1,2,0,2,5,1,2,1,4
11685,0,1,0,4,0,2,5,4,1,1
11686,0,1,2,3,2,0,0,2,6,10
11687,1,1,0,0,4,5,4,3,2,1
11688,1,2,3,3,0,6,4,0,1,6
11689,1,0,0,2,1,1,4,0,7,10
11690,0,1,3,4,1,4,6,3,9,2
11691,1,2,2,1,4,6,7,4,4,10
11692,1,0,1,3,0,4,4,4,9,0
11693,1,0,2,2,3,4,7,8,6,7
11694,1,2,1,4,1,5,1,7,1,2
11695,0,0,2,2,5,1,5,5,2,10
11696,1,1,3,3,0,3,1,0,0,6
11697,1,1,0,3,2,1,1,2,2,1
11698,1,1,0,4,2,4,5,4,1,7
11699,0,2,3,3,3,5,3,5,3,5
11700,1,1,0,2,4,4,2,5,5,5
11701,0,2,0,1,1,2,1,5,0,0
11702,1,0,0,1,0,5,4,7,4,3
11703,1,2,3,1,1,6,6,5,3,1
11704,1,1,2,3,0,6,0,8,5,5
11705,1,1,0,0,2,4,3,8,0,1
11706,0,0,0,1,5,3,6,7,6,2
11707,0,2,2,0,3,4,3,3,0,3
11708,1,1,3,3,5,1,3,7,6,4
11709,0,0,2,0,4,2,1,1,5,3
11710,0,0,3,4,5,2,6,7,4,2
11711,1,0,1,2,5,0,5,5,4,10
11712,1,2,1,3,0,2,0,0,0,2
11713,0,1,0,2,3,2,1,3,7,2
11714,0,1,2,1,4,3,6,3,1,10
11715,1,0,2,2,0,0,0,1,7,6
11716,0,2,2,4,5,1,0,0,6,9
11717,0,1,1,4,5,5,6,6,5,4
11718,0,2,0,4,1,1,7,5,4,7
11719,1,2,1,2,2,1,2,5,5,4
11720,1,0,1,1,0,6,2,3,0,3
11721,1,1,1,3,0,5,6,7,4,0
11722,1,0,1,1,3,3,3,8,7,4
11723,1,0,3,1,0,1,6,0,8,6
11724,1,0,0,0,2,4,5,8,3,5
11725,0,0,0,4,4,4,7,1,3,7
11726,1,0,1,1,1,3,7,5,8,1
11727,0,1,2,3,3,3,1,4,2,5
11728,0,2,1,0,1,3,1,8,8,6
11729,0,1,2,2,0,0,5,0,6,6
11730,0,0,1,4,5,5,3,4,6,9
11731,0,0,3,3,5,5,6,0,2,5
11732,1,2,0,4,3,5,4,7,2,10
11733,1,0,1,0,0,2,6,7,8,3
11734,1,1,0,4,3,4,1,4,7,9
11735,1,0,2,2,3,1,2,6,6,4
11736,1,0,3,0,4,3,1,2,4,10
11737,0,2,2,3,0,1,0,6,9,2
11738,1,2,2,4,3,3,6,2,1,8
11739,0,0,1,1,2,3,7,0,3,7
11740,1,0,3,3,0,4,4,8,6,10
11741,0,2,2,3,3,0,2,8,6,1
11742,0,1,0,4,1,0,5,7,8,5
11743,0,2,0,0,1,6,4,0,8,8
11744,0,1,2,3,2,1,4,2,5,5
11745,0,2,0,0,2,5,5,8,7,6
11746,1,1,0,2,3,5,0,0,2,0
11747,0,0,0,1,5,5,7,2,1,9
11748,1,1,2,2,0,2,7,2,8,2
11749,1,0,2,0,2,2,5,7,8,4
11750,1,1,2,2,3,3,3,3,1,2
11751,0,0,2,1,5,5,6,4,9,6
11752,0,2,3,1,4,6,3,1,1,4
11753,1,2,3,1,2,4,4,7,4,5
11754,1,0,3,2,4,3,4,3,2,5
11755,0,0,1,0,1,0,3,7,3,7
11756,1,2,3,3,2,6,1,5,8,1
11757,0,0,2,4,2,0,2,7,0,1
11758,1,1,1,3,0,6,5,7,7,3
11759,1,1,2,0,3,3,1,2,8,7
11760,1,1,2,4,3,3,6,4,7,9
11761,1,2,0,2,0,1,2,5,9,7
11762,0,0,1,0,1,0,2,8,3,7
11763,0,2,3,2,5,6,6,0,7,2
11764,0,2,0,3,0,5,0,4,1,5
11765,0,2,3,1,5,0,0,3,5,5
11766,1,2,1,3,3,5,3,4,7,2
11767,1,2,2,4,3,4,1,4,6,9
11768,0,0,1,2,2,5,7,1,4,4
11769,1,2,1,1,2,2,6,7,3,6
11770,1,1,1,1,3,2,3,8,4,2
11771,1,0,2,0,3,2,7,1,7,9
11772,1,2,2,1,5,6,2,8,2,1
11773,1,0,3,3,5,5,5,2,8,1
11774,0,0,3,3,2,0,0,5,1,8
11775,1,1,2,3,5,3,6,2,1,7
11776,0,0,2,1,2,4,2,2,4,4
11777,1,2,2,3,3,5,7,0,0,4
11778,0,2,0,1,4,5,2,6,6,7
11779,1,0,2,2,0,5,1,3,4,0
11780,1,2,3,4,1,5,2,7,8,0
11781,1,1,3,4,3,4,2,2,3,2
11782,0,1,2,4,5,2,6,0,6,0
11783,0,0,0,1,3,4,1,2,8,2
11784,0,0,1,4,1,4,4,7,6,2
11785,0,2,0,3,4,1,4,4,9,10
11786,0,0,0,4,3,0,2,7,3,8
11787,0,1,3,0,3,6,2,3,1,1
11788,1,2,3,4,2,3,6,3,5,5
11789,1,0,2,1,1,4,6,5,8,2
11790,0,0,3,2,4,4,5,4,7,1
11791,0,1,1,0,3,2,5,3,7,4
11792,1,2,3,4,4,3,1,1,2,3
11793,0,0,1,4,1,2,2,7,8,4
11794,0,0,1,3,2,5,2,0,9,9
11795,1,0,1,2,5,1,4,1,2,3
11796,1,0,1,3,2,0,5,8,6,5
11797,1,0,3,1,5,5,5,1,6,1
11798,1,1,0,2,3,6,2,1,7,0
11799,0,0,2,4,3,6,2,3,2,7
11800,0,1,3,3,4,3,6,1,3,8
11801,1,2,3,1,0,3,6,3,3,3
11802,0,1,0,2,4,0,7,2,5,1
11803,0,0,0,1,4,1,2,7,6,5
11804,0,2,0,3,3,1,1,0,2,0
11805,0,0,0,2,5,3,7,8,6,8
11806,1,0,3,2,0,0,2,7,5,4
11807,0,1,0,4,4,2,7,8,2,8
11808,1,1,1,3,2,5,0,1,3,8
11809,1,1,1,4,2,4,5,7,5,0
11810,1,1,2,3,4,4,7,2,0,1
11811,0,2,1,4,3,0,0,0,3,6
11812,1,0,3,1,0,2,2,0,1,2
11813,1,2,2,0,4,5,5,0,3,7
11814,1,0,1,2,4,0,6,8,1,5
11815,0,2,0,2,2,3,6,4,5,3
11816,1,0,1,1,0,6,3,2,4,9
11817,0,1,1,0,1,1,1,0,6,10
11818,0,1,3,2,5,4,3,4,0,2
11819,1,1,1,2,1,4,1,6,2,10
11820,0,0,3,4,1,2,7,1,4,9
11821,0,0,3,2,2,0,7,3,4,5
11822,1,0,2,4,5,3,2,5,9,2
11823,0,0,1,2,0,0,7,7,4,0
11824,1,0,3,3,1,5,3,1,4,10
11825,1,0,3,4,2,0,5,5,8,10
11826,0,0,1,1,5,3,5,3,5,6
11827,0,2,0,1,0,0,4,2,3,3
11828,0,0,0,0,2,2,0,3,0,9
11829,0,2,3,0,0,1,7,6,4,10
11830,0,2,0,4,3,4,0,5,3,10
11831,1,0,0,4,2,0,2,1,1,2
11832,0,2,0,0,4,4,1,1,8,0
11833,1,0,1,2,5,6,5,3,7,10
11834,0,1,3,4,3,4,3,5,6,9
11835,1,2,0,4,3,4,2,2,9,5
11836,1,1,1,3,1,6,4,7,4,9
11837,1,1,3,4,1,2,5,4,4,1
11838,0,0,1,1,5,1,3,3,7,8
11839,0,0,0,1,2,0,6,1,8,7
11840,0,2,1,0,4,3,7,4,4,2
11841,0,2,2,0,3,3,3,2,5,5
11842,0,2,1,3,5,4,1,1,6,5
11843,0,0,1,4,4,0,3,6,7,5
11844,1,1,3,1,5,3,6,1,3,3
11845,0,1,2,1,3,0,5,8,7,6
11846,0,1,0,3,3,1,2,6,6,3
11847,0,2,1,0,2,1,6,1,6,2
11848,0,1,0,3,1,0,1,5,2,9
11849,1,1,2,2,3,0,7,4,3,5
11850,1,0,0,0,2,6,6,3,0,2
11851,1,1,2,3,2,6,5,0,2,9
11852,0,0,0,2,1,4,1,4,5,7
11853,0,1,3,3,3,1,4,5,0,7
11854,1,0,1,2,1,2,4,2,8,2
11855,1,1,3,4,3,1,5,4,6,3
11856,1,2,2,2,3,1,2,5,1,0
11857,1,0,0,0,2,2,5,5,7,8
11858,0,0,2,1,4,4,4,3,7,5
11859,1,1,0,0,3,4,2,7,0,4
11860,1,2,2,2,1,5,3,5,2,5
11861,1,1,1,3,2,3,2,3,8,8
11862,0,2,3,3,3,4,5,5,2,7
11863,1,0,2,2,4,2,2,4,6,6
11864,1,1,0,1,0,5,1,5,3,10
11865,1,2,0,0,5,1,7,1,1,1
11866,1,0,3,2,3,3,3,3,3,3
11867,1,0,1,1,3,3,2,6,1,9
11868,1,2,3,2,0,3,0,8,3,0
11869,0,1,0,2,4,1,2,3,2,10
11870,1,2,3,1,4,4,6,6,9,10
11871,0,1,1,0,4,2,2,4,6,5
11872,1,2,0,0,0,6,1,1,9,4
11873,0,2,1,2,2,4,7,2,5,1
11874,0,1,0,2,4,2,6,6,2,10
11875,0,1,1,0,5,0,0,6,9,0
11876,1,1,2,2,4,0,2,4,0,0
11877,1,2,3,1,3,3,7,1,4,3
11878,0,2,1,0,1,4,7,2,0,9
11879,0,0,2,1,5,1,4,0,5,6
11880,0,0,0,0,3,6,2,8,8,4
11881,0,1,2,0,4,5,6,8,1,9
11882,1,2,3,4,2,1,6,0,9,3
11883,1,2,0,0,3,0,5,3,2,0
11884,1,0,1,2,0,1,0,3,6,2
11885,1,2,0,4,4,1,5,5,9,10
11886,0,1,1,4,4,2,1,3,3,4
11887,1,1,1,1,3,3,1,6,8,0
11888,0,2,1,2,0,6,2,8,3,6
11889,0,1,0,4,4,4,7,5,3,0
11890,0,2,2,1,1,0,2,4,7,2
11891,0,1,0,4,3,3,5,4,8,1
11892,0,0,3,0,2,3,0,6,3,0
11893,1,1,2,4,5,5,3,3,4,3
11894,0,0,2,4,2,1,5,7,5,7
11895,0,0,1,3,0,1,1,7,0,0
11896,0,1,2,0,4,1,7,8,9,6
11897,1,0,1,0,3,0,2,4,8,9
11898,0,0,3,4,0,6,7,1,4,1
11899,1,2,0,2,2,2,4,5,5,7
11900,0,0,3,4,0,1,5,0,1,8
11901,0,1,2,1,1,2,1,6,7,0
11902,1,1,0,2,5,0,5,2,1,8
11903,0,2,0,3,4,0,4,2,5,8
11904,0,1,1,3,2,0,2,7,2,9
11905,0,1,3,4,2,6,2,7,3,1
11906,0,1,2,1,0,3,0,7,3,7
11907,0,0,0,1,3,4,2,6,3,8
11908,0,2,1,0,5,3,2,6,7,6
11909,1,2,0,0,1,1,0,4,9,2
11910,0,2,2,1,2,2,2,8,7,0
11911,0,1,0,4,0,5,2,1,7,1
11912,1,0,2,0,2,5,0,4,4,2
11913,0,2,0,3,1,2,3,0,9,9
11914,0,2,1,3,5,0,1,4,4,1
11915,0,1,0,3,5,2,4,2,7,6
11916,0,1,1,0,1,5,7,5,6,0
11917,0,0,3,3,5,0,5,3,3,7
11918,1,0,0,1,2,4,5,4,1,2
11919,0,1,3,0,0,6,5,1,5,9
11920,1,1,1,4,3,0,1,2,7,0
11921,1,2,0,1,5,6,4,0,9,8
11922,0,1,3,2,2,1,0,4,3,3
11923,0,0,1,4,4,5,1,0,5,2
11924,0,0,1,2,4,0,5,4,3,0
11925,0,1,1,2,5,0,7,8,1,2
11926,0,1,2,2,1,4,0,5,4,4
11927,1,0,2,1,2,1,3,4,1,4
11928,0,1,1,0,3,4,6,4,1,8
11929,0,1,0,4,4,3,1,0,7,6
11930,1,1,2,1,3,6,2,5,0,3
11931,1,0,0,4,1,0,7,3,3,2
11932,1,1,2,4,5,5,2,6,6,3
11933,1,1,1,2,5,3,5,8,2,10
11934,1,1,3,4,3,3,6,6,1,5
11935,1,1,1,1,3,4,2,2,9,1
11936,0,2,3,3,5,3,2,6,1,8
11937,0,0,2,1,3,6,0,3,1,10
11938,1,0,3,2,4,2,1,0,3,8
11939,0,1,0,4,4,1,0,6,9,0
11940,0,1,3,2,4,2,7,6,9,5
11941,0,2,2,3,3,4,5,4,8,6
11942,1,2,0,4,0,6,5,6,7,7
11943,1,2,3,4,0,2,5,4,5,4
11944,0,2,3,2,0,1,1,2,0,7
11945,0,0,2,2,4,5,1,6,4,8
11946,0,1,1,0,3,0,4,5,6,3
11947,1,0,2,2,2,3,0,1,5,9
11948,0,2,1,2,1,5,7,2,9,6
11949,1,0,2,2,2,0,6,8,3,0
11950,0,0,1,4,4,5,6,3,4,0
11951,1,0,3,4,3,6,6,2,3,0
11952,0,0,0,0,0,6,1,6,0,10
11953,1,0,1,2,0,0,7,0,2,4
11954,0,2,3,1,3,4,6,3,7,9
11955,0,2,1,1,2,5,7,0,3,0
11956,1,2,0,3,0,6,4,5,8,10
11957,0,2,2,3,5,4,0,5,0,8
11958,1,0,3,3,2,5,0,1,3,5
11959,1,2,0,4,5,0,5,3,7,10
11960,1,1,3,3,0,4,4,7,9,0
11961,1,0,3,4,3,2,6,3,4,8
11962,1,1,2,4,0,6,5,6,2,7
11963,0,2,1,2,2,2,5,6,2,3
11964,0,1,3,3,0,6,6,8,9,8
11965,0,0,0,0,5,0,0,5,9,0
11966,1,1,0,3,4,2,2,7,9,3
11967,0,2,2,3,4,0,6,1,3,4
11968,1,0,0,0,1,2,0,6,2,2
11969,0,1,1,3,2,5,6,1,6,3
11970,1,2,0,0,2,4,5,4,1,1
11971,0,1,3,0,3,6,0,8,5,3
11972,0,0,2,1,4,1,6,8,3,0
11973,1,0,1,1,3,4,3,0,2,4
11974,0,1,3,2,3,0,3,2,3,4
11975,0,0,2,4,1,1,0,2,7,9
11976,1,1,0,1,5,5,2,4,8,5
11977,0,0,1,4,1,2,1,0,9,2
11978,1,1,1,0,5,6,0,7,3,3
11979,0,0,1,2,0,4,5,5,1,0
11980,1,2,3,0,1,0,5,3,2,3
11981,0,0,2,1,2,0,2,1,0,0
11982,0,0,3,3,4,0,4,7,3,6
11983,1,1,3,2,4,2,7,8,5,4
11984,0,1,1,1,0,5,1,6,6,1
11985,0,2,3,3,0,6,6,4,8,7
11986,1,1,0,2,3,4,4,2,9,0
11987,0,2,1,0,4,4,5,0,7,8
11988,1,2,2,4,5,1,5,6,6,1
11989,1,2,2,3,2,3,3,1,9,10
11990,0,1,0,0,5,2,5,6,9,1
11991,0,1,2,4,2,5,0,3,0,8
11992,1,0,1,0,1,4,7,6,5,5
